respondent_id,h1n1_vaccine,seasonal_vaccine
27007,0.0012512505,0.019952506
27008,0.02053979,0.04543844
27009,0.06753072,0.20436648
27010,0.0022833645,0.038348943
27011,0.035782814,0.09445113
27012,0.21239588,0.69053876
27013,0.096707225,0.37274772
27014,0.0053507984,0.2938493
27015,0.20832253,0.32992208
27016,0.055565923,0.36993712
27017,0.44980335,0.8749176
27018,0.016127884,0.17766395
27019,0.98360306,0.98672825
27020,0.19995409,0.29895967
27021,0.30192977,0.9036973
27022,0.0516468,0.16177276
27023,0.04312852,0.16300353
27024,0.041700035,0.7400934
27025,0.17914706,0.030699551
27026,0.011791587,0.589628
27027,0.024589956,0.93665504
27028,0.8235315,0.89929545
27029,0.17935234,0.44420305
27030,0.39301574,0.5759499
27031,0.5255404,0.9479437
27032,0.058982313,0.7955053
27033,0.49084923,0.92450726
27034,0.0109448135,0.6684142
27035,0.19742131,0.6169412
27036,0.6643292,0.9519266
27037,0.5492283,0.7930536
27038,0.010323584,0.013259202
27039,0.63910955,0.9288843
27040,0.052201837,0.3733976
27041,0.04403615,0.629396
27042,0.029903948,0.67438585
27043,0.36541998,0.80378187
27044,0.0051143765,0.035759866
27045,0.013352454,0.66813457
27046,0.05180058,0.16780579
27047,0.42377606,0.34292546
27048,0.11997533,0.4392303
27049,0.19987664,0.9551012
27050,0.038242966,0.74424255
27051,0.09902248,0.27907926
27052,0.043557733,0.14548016
27053,0.9834757,0.98971623
27054,0.013735831,0.04674664
27055,0.018991172,0.9638104
27056,0.025383174,0.03847131
27057,0.0013766587,0.0009047091
27058,0.9890056,0.89852965
27059,0.09490305,0.12706402
27060,0.011265278,0.43292663
27061,0.0076926947,0.68109566
27062,0.025116831,0.6153839
27063,0.013419926,0.4021599
27064,0.061112136,0.7231837
27065,0.06912592,0.8487163
27066,0.040032417,0.6497008
27067,0.8810522,0.9638911
27068,0.67904747,0.78937876
27069,0.8996123,0.9658437
27070,0.005845517,0.056776345
27071,0.1158832,0.033308983
27072,0.03535536,0.93661743
27073,0.032319576,0.97054964
27074,0.015426636,0.32061124
27075,0.6222188,0.8334912
27076,0.8211482,0.9225249
27077,0.03969544,0.1656872
27078,0.030361146,0.8539622
27079,0.10442558,0.8671693
27080,0.066682756,0.16781914
27081,0.041697234,0.8935082
27082,0.13730288,0.2300052
27083,0.09607071,0.49462005
27084,0.9776399,0.8218762
27085,0.0102418065,0.043528616
27086,0.013332903,0.12695491
27087,0.075763494,0.10390383
27088,0.12588817,0.6850292
27089,0.14445579,0.32686937
27090,0.57493293,0.83778554
27091,0.44126755,0.42165858
27092,0.07689634,0.22608128
27093,0.099158615,0.12015024
27094,0.0066013634,0.02527988
27095,0.08483538,0.66631293
27096,0.033179373,0.086105525
27097,0.23248288,0.6922581
27098,0.42099017,0.9763545
27099,0.2585892,0.672724
27100,0.06276527,0.8174664
27101,0.068976134,0.63660353
27102,0.07741502,0.9571261
27103,0.011713386,0.025418282
27104,0.37932777,0.82801366
27105,0.042505026,0.43725172
27106,0.8895086,0.9783504
27107,0.6181989,0.8985423
27108,0.40946904,0.20642218
27109,0.062432587,0.21607322
27110,0.020738512,0.30171725
27111,0.018550396,0.41779718
27112,0.16709656,0.7270735
27113,0.043102413,0.24327093
27114,0.10932487,0.10190943
27115,0.76415205,0.9498831
27116,0.04787311,0.9811347
27117,0.021188825,0.08300811
27118,0.05509904,0.62616444
27119,0.02153495,0.2521054
27120,0.13135555,0.97326505
27121,0.0064209104,0.93683106
27122,0.017175496,0.2187298
27123,0.032850027,0.10899526
27124,0.012715012,0.032663733
27125,0.005176395,0.026910901
27126,0.14487389,0.25231963
27127,0.04086432,0.069060564
27128,0.13317609,0.77261066
27129,0.20176014,0.6164638
27130,0.13059476,0.16382822
27131,0.0067779124,0.22374669
27132,0.1979774,0.8673426
27133,0.051562935,0.5964966
27134,0.77454364,0.9863914
27135,0.055232614,0.7740397
27136,0.0721221,0.6883097
27137,0.031965226,0.31427336
27138,0.13834745,0.720656
27139,0.008084208,0.2910229
27140,0.9761175,0.990775
27141,0.6993553,0.7862338
27142,0.017565608,0.11763474
27143,0.48424464,0.55926275
27144,0.014596075,0.025338382
27145,0.4322811,0.613941
27146,0.08405894,0.95497453
27147,0.028521538,0.5020785
27148,0.09063277,0.06871784
27149,0.15971386,0.060901314
27150,0.5772029,0.9588585
27151,0.46717438,0.92913127
27152,0.007984191,0.07465881
27153,0.7899905,0.95550066
27154,0.7138314,0.9289696
27155,0.27221054,0.89487934
27156,0.009847909,0.30661464
27157,0.0058178604,0.6702992
27158,0.019390523,0.24664184
27159,0.01749608,0.21362144
27160,0.024638712,0.12980211
27161,0.5920218,0.7807386
27162,0.013367653,0.95269823
27163,0.30737066,0.4260063
27164,0.26298437,0.10676181
27165,0.32323524,0.8737948
27166,0.1627377,0.5429698
27167,0.087522805,0.8338289
27168,0.086495906,0.7358124
27169,0.5561263,0.76056576
27170,0.83980453,0.95497596
27171,0.010468245,0.17842221
27172,0.027711153,0.9842875
27173,0.33827275,0.6208116
27174,0.056138724,0.04829219
27175,0.043213427,0.111154854
27176,0.86193985,0.9339826
27177,0.95625997,0.9244107
27178,0.05584532,0.36549342
27179,0.104753524,0.2763146
27180,0.04532656,0.49424812
27181,0.013690114,0.9453988
27182,0.31659442,0.9308078
27183,0.019004464,0.63660836
27184,0.037794888,0.3053637
27185,0.35426793,0.78589654
27186,0.0746007,0.956101
27187,0.062639564,0.20765287
27188,0.035681874,0.4244598
27189,0.030439466,0.880709
27190,0.16777745,0.90717375
27191,0.16978732,0.98451525
27192,0.28321368,0.7699151
27193,0.0030495822,0.051702797
27194,0.08920786,0.6180718
27195,0.011738569,0.039575726
27196,0.05277577,0.12899849
27197,0.046841353,0.65834975
27198,0.8419843,0.98783976
27199,0.040943295,0.35116702
27200,0.22309,0.7895658
27201,0.27478445,0.9717683
27202,0.014621019,0.1619375
27203,0.00985083,0.21027794
27204,0.0074678063,0.063040584
27205,0.06775209,0.17982596
27206,0.13536096,0.3655088
27207,0.13235098,0.1728282
27208,0.84334314,0.686041
27209,0.32969493,0.3797446
27210,0.08322832,0.32959008
27211,0.0100596845,0.23772073
27212,0.19006461,0.89976525
27213,0.34985,0.46644574
27214,0.017192781,0.049560547
27215,0.08436811,0.73552513
27216,0.098276585,0.9689342
27217,0.08246046,0.3287714
27218,0.8753175,0.96235275
27219,0.669904,0.83927405
27220,0.29974133,0.7064407
27221,0.032215357,0.71783954
27222,0.058565527,0.66946197
27223,0.005564928,0.80333966
27224,0.03872204,0.71885085
27225,0.24385011,0.337666
27226,0.005337417,0.22136655
27227,0.12929267,0.43397164
27228,0.8911589,0.93640876
27229,0.38923454,0.80399287
27230,0.17023844,0.9727425
27231,0.5343556,0.98919225
27232,0.09070462,0.5606851
27233,0.27582186,0.37870997
27234,0.039605528,0.09992167
27235,0.9759557,0.9823303
27236,0.04618019,0.9840566
27237,0.5371227,0.9554908
27238,0.9043164,0.9179702
27239,0.32525358,0.18528107
27240,0.044419914,0.5929097
27241,0.05299321,0.1440953
27242,0.106108695,0.73765206
27243,0.022944659,0.096088976
27244,0.007823914,0.04350713
27245,0.060465515,0.26898026
27246,0.9504721,0.9645015
27247,0.25298074,0.98348373
27248,0.20684752,0.8115705
27249,0.0496594,0.6718743
27250,0.056232393,0.08916673
27251,0.066836536,0.4158134
27252,0.25738055,0.54748046
27253,0.008782953,0.90716875
27254,0.95905674,0.98343086
27255,0.11231682,0.39033657
27256,0.9567354,0.9750323
27257,0.31763208,0.6855026
27258,0.09279066,0.7926381
27259,0.13742828,0.8575625
27260,0.10096508,0.67776376
27261,0.12141493,0.9419273
27262,0.027420342,0.57114476
27263,0.066025406,0.24922785
27264,0.055553973,0.1388545
27265,0.012885898,0.29596144
27266,0.037172496,0.20949745
27267,0.13951978,0.6971212
27268,0.006209731,0.025955796
27269,0.79782367,0.39105856
27270,0.008826107,0.033437997
27271,0.010977894,0.41174942
27272,0.015741676,0.85208595
27273,0.024717182,0.2049433
27274,0.16068599,0.53368807
27275,0.16756833,0.4587203
27276,0.004932523,0.08648771
27277,0.024246693,0.9606341
27278,0.08619541,0.28869653
27279,0.072160035,0.1746799
27280,0.4271451,0.47675633
27281,0.0034309328,0.057038248
27282,0.07212657,0.94503176
27283,0.007336974,0.03193593
27284,0.11678806,0.38899982
27285,0.048985094,0.4227124
27286,0.038587987,0.53109455
27287,0.13621995,0.8213204
27288,0.78183556,0.9124287
27289,0.08796373,0.53311664
27290,0.017697811,0.045948267
27291,0.57545686,0.92910016
27292,0.048150122,0.8080995
27293,0.03515011,0.92053366
27294,0.030620098,0.017366767
27295,0.44602388,0.97231543
27296,0.033694297,0.9271584
27297,0.02071786,0.8749504
27298,0.0491378,0.16382056
27299,0.34765378,0.8338126
27300,0.08305517,0.9303216
27301,0.0068309605,0.024060965
27302,0.04029244,0.8983685
27303,0.06456277,0.14953557
27304,0.040137827,0.7740242
27305,0.0017092824,0.0084576905
27306,0.4154246,0.87701744
27307,0.9207394,0.9564109
27308,0.0312244,0.13290846
27309,0.8852775,0.96502596
27310,0.026480466,0.17189753
27311,0.09466216,0.1555362
27312,0.046867073,0.58069927
27313,0.016571283,0.09364301
27314,0.034171313,0.03718707
27315,0.057474524,0.28451306
27316,0.27961534,0.809682
27317,0.019051552,0.10329598
27318,0.36000657,0.23839533
27319,0.1601274,0.9455241
27320,0.15058973,0.8447006
27321,0.026379824,0.8441113
27322,0.75386226,0.86708236
27323,0.008080214,0.36195853
27324,0.103699386,0.6550774
27325,0.98739016,0.96959174
27326,0.015543759,0.63905036
27327,0.24561283,0.310917
27328,0.1964899,0.63286245
27329,0.09425688,0.5003966
27330,0.0041202307,0.46312058
27331,0.053167462,0.3726519
27332,0.042667627,0.8356327
27333,0.85189056,0.9078932
27334,0.051855445,0.024417609
27335,0.18712184,0.13096318
27336,0.034195065,0.26358753
27337,0.13976735,0.9617775
27338,0.13857597,0.5049369
27339,0.07052529,0.22623432
27340,0.0026804507,0.10095146
27341,0.22653994,0.70742685
27342,0.03570959,0.90643275
27343,0.036411732,0.051309258
27344,0.35499632,0.5798114
27345,0.021797836,0.14618811
27346,0.3163483,0.9240719
27347,0.8312223,0.95938945
27348,0.027898759,0.37775895
27349,0.080280215,0.29817292
27350,0.053842247,0.96730214
27351,0.78318924,0.9145577
27352,0.035150558,0.45120758
27353,0.011861235,0.08687359
27354,0.33050716,0.8595156
27355,0.034816235,0.05160919
27356,0.45187086,0.8713782
27357,0.022890568,0.36745578
27358,0.5691219,0.8845404
27359,0.37870008,0.8259636
27360,0.038428396,0.67629725
27361,0.012693077,0.9416796
27362,0.28607547,0.48886827
27363,0.03866005,0.095177054
27364,0.026004672,0.2732531
27365,0.3846205,0.80987585
27366,0.10074204,0.75363797
27367,0.3976176,0.8544892
27368,0.032555282,0.771986
27369,0.023547143,0.06157115
27370,0.011687875,0.8156494
27371,0.10669088,0.621057
27372,0.044384092,0.12453908
27373,0.9851514,0.87362677
27374,0.0074923635,0.23107839
27375,0.042086065,0.8703035
27376,0.2240619,0.734778
27377,0.14917201,0.8392113
27378,0.039406896,0.3897248
27379,0.015615374,0.20693928
27380,0.02325055,0.9131168
27381,0.0041852295,0.6173262
27382,0.18886745,0.20545438
27383,0.07253593,0.3964623
27384,0.017661989,0.5336101
27385,0.065137506,0.95244133
27386,0.11194408,0.80475116
27387,0.8897451,0.9458585
27388,0.117416084,0.23998737
27389,0.031789303,0.11493331
27390,0.012643814,0.016149282
27391,0.16401201,0.9270557
27392,0.93279815,0.92056704
27393,0.0032044053,0.033566803
27394,0.010547072,0.51928216
27395,0.65017325,0.79539704
27396,0.043577373,0.10847312
27397,0.9419751,0.97088116
27398,0.058089852,0.65636706
27399,0.14786118,0.53606063
27400,0.03744811,0.86853075
27401,0.11773023,0.28065228
27402,0.1464509,0.6751282
27403,0.03991866,0.15397981
27404,0.12563753,0.16849959
27405,0.90470755,0.9660697
27406,0.030438215,0.09464687
27407,0.05281973,0.053657204
27408,0.10426363,0.7894995
27409,0.9586057,0.99599755
27410,0.009098291,0.12415409
27411,0.31018928,0.27846938
27412,0.14251927,0.8632345
27413,0.06443244,0.51476383
27414,0.62219524,0.6177758
27415,0.043692738,0.15446085
27416,0.22135052,0.2234847
27417,0.59924185,0.83851
27418,0.27020508,0.07585776
27419,0.91592026,0.96720034
27420,0.032997042,0.18828624
27421,0.3107553,0.7120313
27422,0.07991278,0.6790627
27423,0.024274558,0.39020663
27424,0.112419754,0.45660633
27425,0.11433303,0.5016602
27426,0.047880113,0.61179936
27427,0.023962379,0.58385813
27428,0.021030515,0.25027382
27429,0.7677264,0.43013957
27430,0.023202568,0.68962514
27431,0.12469447,0.46675405
27432,0.2685796,0.5927693
27433,0.13798481,0.8604915
27434,0.22125542,0.25064334
27435,0.28076023,0.2973103
27436,0.007042438,0.17992696
27437,0.056200743,0.24389076
27438,0.013524026,0.12666285
27439,0.26796955,0.25415346
27440,0.23730004,0.11909124
27441,0.8679209,0.96856654
27442,0.16233826,0.9644562
27443,0.014727652,0.218214
27444,0.008641273,0.017747045
27445,0.019090325,0.047124863
27446,0.08646497,0.03506133
27447,0.025083423,0.23414233
27448,0.1239073,0.2590093
27449,0.123126775,0.96101975
27450,0.038695097,0.9488524
27451,0.0035120845,0.041125804
27452,0.016931117,0.084551066
27453,0.17904809,0.9617775
27454,0.07563478,0.65581596
27455,0.2715631,0.44328296
27456,0.11298889,0.512668
27457,0.015221506,0.22127432
27458,0.051510334,0.35451412
27459,0.056489587,0.38737115
27460,0.89727426,0.6289167
27461,0.04843858,0.21086892
27462,0.027398854,0.5985458
27463,0.1631304,0.5016111
27464,0.30990833,0.76436156
27465,0.9560123,0.98131883
27466,0.0048503876,0.17454487
27467,0.0060287416,0.2429274
27468,0.04113996,0.81908023
27469,0.03430152,0.6750985
27470,0.777238,0.92669713
27471,0.06875545,0.89646083
27472,0.13474879,0.7214318
27473,0.2886062,0.31345093
27474,0.24354073,0.45708734
27475,0.022900999,0.027651131
27476,0.02905199,0.37673396
27477,0.041554272,0.46005878
27478,0.02805075,0.9261924
27479,0.038199633,0.19863904
27480,0.12217015,0.90393555
27481,0.5942506,0.750587
27482,0.6230421,0.18317243
27483,0.84741825,0.887523
27484,0.20858288,0.89151347
27485,0.0056994557,0.8873029
27486,0.1814523,0.2644708
27487,0.095054805,0.94742215
27488,0.7716883,0.95958024
27489,0.97417176,0.88720775
27490,0.004685521,0.2767629
27491,0.9166188,0.7077532
27492,0.0027056634,0.54690546
27493,0.1011183,0.9780193
27494,0.12282872,0.73452526
27495,0.0915938,0.15974402
27496,0.0062372684,0.08027941
27497,0.08097747,0.026320398
27498,0.0270015,0.869339
27499,0.047899485,0.85884917
27500,0.08994886,0.98203385
27501,0.056239158,0.4413488
27502,0.07780501,0.83096313
27503,0.03876117,0.6958202
27504,0.0034736395,0.033310473
27505,0.010341823,0.15918994
27506,0.17938608,0.81840324
27507,0.06511003,0.22951749
27508,0.13622943,0.2676197
27509,0.021508664,0.27548894
27510,0.72357047,0.2473357
27511,0.2980247,0.55899316
27512,0.015411049,0.24302632
27513,0.054005474,0.67950636
27514,0.16237888,0.69744205
27515,0.30965844,0.4242938
27516,0.8468618,0.9395453
27517,0.020139366,0.013582617
27518,0.83601904,0.94012207
27519,0.017220348,0.021673948
27520,0.041696727,0.15192625
27521,0.0417282,0.5827702
27522,0.040653855,0.23147613
27523,0.0039031804,0.03898105
27524,0.42034888,0.90961164
27525,0.022839189,0.35834125
27526,0.31188515,0.82207954
27527,0.011428297,0.9399039
27528,0.2593553,0.97925067
27529,0.4133916,0.91988015
27530,0.024349064,0.049185902
27531,0.053748816,0.109518856
27532,0.034233034,0.89573705
27533,0.11712265,0.59864295
27534,0.003941506,0.038566828
27535,0.012663215,0.887987
27536,0.36478224,0.57325447
27537,0.5831113,0.8014505
27538,0.16484243,0.64491194
27539,0.36470973,0.87062234
27540,0.54237163,0.22981495
27541,0.77244174,0.7440316
27542,0.02320069,0.10619125
27543,0.93180645,0.90704423
27544,0.10784611,0.23769146
27545,0.24923736,0.053184897
27546,0.6720083,0.8229737
27547,0.0338566,0.14514208
27548,0.03664297,0.9630403
27549,0.03021416,0.8871582
27550,0.054833323,0.2278232
27551,0.100348115,0.6839309
27552,0.0076597035,0.895388
27553,0.04078263,0.6255447
27554,0.20896941,0.65126836
27555,0.024895638,0.36239687
27556,0.08419049,0.87774396
27557,0.38324374,0.9311673
27558,0.026567161,0.17193797
27559,0.20926246,0.8943665
27560,0.23741937,0.93312234
27561,0.4913158,0.81027925
27562,0.13789272,0.7800549
27563,0.07127917,0.6934315
27564,0.40806004,0.4194704
27565,0.038205385,0.2692196
27566,0.17274064,0.13898727
27567,0.012681454,0.82586634
27568,0.23715258,0.92421734
27569,0.19404551,0.73547095
27570,0.15269059,0.7768053
27571,0.02445972,0.04537478
27572,0.0006377697,0.026844442
27573,0.04339853,0.20995489
27574,0.09436408,0.69609946
27575,0.004114628,0.3779
27576,0.0070924163,0.39253512
27577,0.03581965,0.80225
27578,0.10394424,0.7101537
27579,0.04941836,0.73184144
27580,0.045577317,0.8063736
27581,0.06713101,0.11392555
27582,0.04117599,0.0750069
27583,0.03235197,0.16131917
27584,0.5268557,0.7439624
27585,0.046263605,0.39717674
27586,0.48511744,0.90858936
27587,0.036917865,0.85366786
27588,0.047129154,0.45943817
27589,0.050864697,0.7071017
27590,0.07696587,0.29630226
27591,0.15744847,0.66933054
27592,0.019756198,0.018628508
27593,0.03782952,0.05835706
27594,0.2810443,0.47728825
27595,0.022130638,0.11422762
27596,0.05248761,0.37482697
27597,0.13642818,0.23429495
27598,0.063486874,0.442201
27599,0.37984514,0.8077209
27600,0.044510603,0.6777544
27601,0.017788738,0.9758718
27602,0.86517406,0.9549289
27603,0.032800168,0.11665073
27604,0.01264739,0.094772875
27605,0.2907525,0.66448784
27606,0.14408037,0.29557317
27607,0.25449935,0.8199443
27608,0.12819445,0.77424204
27609,0.072333276,0.87242794
27610,0.32497796,0.8112337
27611,0.08841339,0.10462102
27612,0.0066159964,0.39577574
27613,0.9548955,0.9643957
27614,0.05029285,0.66154236
27615,0.3570395,0.979891
27616,0.004467249,0.06302571
27617,0.1542489,0.62661076
27618,0.26421726,0.7341528
27619,0.2776696,0.4371917
27620,0.3483944,0.6521554
27621,0.09284431,0.5932871
27622,0.90838385,0.96917224
27623,0.050481886,0.7051946
27624,0.22525916,0.9441252
27625,0.047200322,0.64261264
27626,0.016094,0.07127091
27627,0.98678523,0.9349683
27628,0.016707987,0.8850545
27629,0.008005768,0.049106717
27630,0.47102168,0.9178089
27631,0.03302902,0.30639094
27632,0.0034984648,0.4057498
27633,0.39745376,0.7560892
27634,0.211416,0.1432743
27635,0.057799518,0.3533368
